Src,Dst,
59,58,
59,59,
59,64,
59,66,
59,73,
59,76,
59,82,
59,92,
60,0,
60,1,
60,4,
60,8,
60,9,
60,10,
60,11,
60,12,
60,16,
60,17,
60,18,
60,19,
60,20,
60,22,
60,23,
60,24,
60,25,
60,26,
60,27,
60,30,
60,31,
60,32,
60,33,
60,35,
60,36,
60,37,
60,41,
60,42,
60,43,
60,44,
60,45,
60,46,
60,49,
60,51,
60,52,
60,53,
60,54,
60,55,
60,57,
60,58,
60,60,
60,61,
60,62,
60,63,
60,64,
60,66,
60,69,
60,71,
60,72,
60,73,
60,74,
60,75,
60,76,
60,80,
60,81,
60,82,
60,83,
60,84,
60,88,
60,89,
60,90,
60,91,
60,92,
60,97,
60,99,
60,101,
60,102,
60,104,
61,1,
61,6,
61,8,
61,9,
61,10,
61,11,
61,12,
61,16,
61,17,
61,19,
61,20,
61,23,
61,25,
61,26,
61,30,
61,35,
61,36,
61,43,
61,44,
61,46,
61,52,
61,53,
61,54,
61,60,
61,61,
61,63,
61,64,
61,66,
61,67,
61,73,
61,76,
61,77,
61,80,
61,82,
61,83,
61,84,
61,85,
61,88,
61,89,
61,91,
61,92,
61,93,
61,97,
61,99,
61,101,
61,102,
62,1,
62,9,
62,10,
62,11,
62,12,
62,14,
62,16,
62,17,
62,19,
62,20,
62,21,
62,23,
62,25,
62,26,
62,28,
62,30,
62,32,
62,33,
62,35,
62,36,
62,37,
62,42,
62,44,
62,46,
62,49,
62,51,
62,52,
62,53,
62,54,
62,57,
62,60,
62,62,
62,63,
62,64,
62,66,
62,67,
62,71,
62,73,
62,76,
62,81,
62,82,
62,89,
62,97,
62,99,
62,101,
62,102,
62,104,
63,0,
63,1,
63,3,
63,6,
63,8,
63,9,
63,10,
63,11,
63,12,
63,14,
63,16,
63,17,
63,18,
63,19,
63,20,
63,21,
63,22,
63,23,
63,25,
63,26,
63,27,
63,28,
63,30,
63,31,
63,33,
63,34,
63,35,
63,36,
63,37,
63,39,
63,41,
63,42,
63,43,
63,44,
63,45,
63,46,
63,47,
63,49,
63,51,
63,52,
63,53,
63,54,
63,55,
63,57,
63,60,
63,61,
63,62,
63,63,
63,64,
63,66,
63,69,
63,70,
63,71,
63,73,
63,74,
63,75,
63,76,
63,79,
63,80,
63,82,
63,83,
63,84,
63,88,
63,89,
63,90,
63,91,
63,92,
63,93,
63,94,
63,97,
63,99,
63,100,
63,101,
63,102,
63,103,
63,104,
64,0,
64,1,
64,3,
64,4,
64,6,
64,8,
64,9,
64,10,
64,11,
64,12,
64,14,
64,16,
64,17,
64,18,
64,19,
64,20,
64,21,
64,22,
64,23,
64,24,
64,25,
64,26,
64,27,
64,28,
64,30,
64,31,
64,32,
64,33,
64,34,
64,35,
64,36,
64,37,
64,39,
64,41,
64,42,
64,43,
64,44,
64,45,
64,46,
64,49,
64,51,
64,52,
64,53,
64,54,
64,55,
64,57,
64,58,
64,59,
64,60,
64,61,
64,62,
64,63,
64,64,
64,65,
64,66,
64,67,
64,69,
64,70,
64,71,
64,72,
64,73,
64,74,
64,75,
64,76,
64,77,
64,79,
64,80,
64,81,
64,82,
64,83,
64,84,
64,85,
64,88,
64,89,
64,90,
64,91,
64,92,
64,93,
64,94,
64,97,
64,99,
64,100,
64,101,
64,102,
64,103,
64,104,
65,6,
65,9,
65,10,
65,11,
65,16,
65,17,
65,20,
65,25,
65,30,
65,33,
65,37,
65,51,
65,53,
65,64,
65,65,
65,66,
65,72,
65,73,
65,74,
65,76,
65,78,
65,82,
65,91,
65,93,
65,94,
65,99,
65,102,
66,0,
66,1,
66,3,
66,6,
66,8,
66,9,
66,10,
66,11,
66,12,
66,14,
66,16,
66,17,
66,18,
66,19,
66,20,
66,21,
66,22,
66,23,
66,25,
66,26,
66,28,
66,30,
66,31,
66,32,
66,33,
66,34,
66,35,
66,36,
66,37,
66,39,
66,41,
66,42,
66,44,
66,45,
66,46,
66,49,
66,51,
66,52,
66,53,
66,54,
66,55,
66,57,
66,58,
66,59,
66,60,
66,61,
66,62,
66,63,
66,64,
66,65,
66,66,
66,67,
66,69,
66,71,
66,72,
66,73,
66,74,
66,75,
66,76,
66,77,
66,78,
66,79,
66,80,
66,81,
66,82,
66,83,
66,84,
66,85,
66,86,
66,88,
66,89,
66,90,
66,91,
66,92,
66,93,
66,94,
66,97,
66,99,
66,100,
66,101,
66,102,
66,103,
66,104,
67,1,
67,9,
67,10,
67,11,
67,12,
67,14,
67,16,
67,17,
67,18,
67,20,
67,23,
67,25,
67,26,
67,30,
67,32,
67,35,
67,37,
67,39,
67,44,
67,45,
67,49,
67,51,
67,53,
67,54,
67,57,
67,58,
67,61,
67,62,
67,64,
67,66,
67,67,
67,71,
67,73,
67,76,
67,82,
67,85,
67,97,
67,99,
67,101,
69,0,
69,1,
69,3,
69,6,
69,8,
69,9,
69,10,
69,11,
69,12,
69,16,
69,17,
69,18,
69,19,
69,20,
69,22,
69,23,
69,25,
69,26,
69,27,
69,30,
69,31,
69,33,
69,34,
69,35,
69,36,
69,37,
69,41,
69,44,
69,46,
69,49,
69,51,
69,52,
69,53,
69,54,
69,55,
69,60,
69,63,
69,64,
69,66,
69,69,
69,71,
69,73,
69,75,
69,76,
69,80,
69,82,
69,83,
69,84,
69,88,
69,89,
69,91,
69,93,
69,94,
69,99,
69,101,
69,102,
69,104,
70,8,
70,9,
70,11,
70,16,
70,19,
70,26,
70,33,
70,46,
70,63,
70,64,
70,70,
70,73,
70,76,
70,93,
71,1,
71,9,
71,10,
71,11,
71,12,
71,14,
71,16,
71,17,
71,19,
71,20,
71,21,
71,23,
71,25,
71,26,
71,28,
71,30,
71,32,
71,33,
71,35,
71,36,
71,37,
71,42,
71,44,
71,45,
71,46,
71,49,
71,51,
71,52,
71,53,
71,54,
71,57,
71,60,
71,62,
71,63,
71,64,
71,66,
71,67,
71,69,
71,71,
71,73,
71,76,
71,81,
71,82,
71,92,
71,97,
71,99,
71,101,
71,102,
71,104,
72,6,
72,10,
72,16,
72,23,
72,25,
72,30,
72,33,
72,44,
72,60,
72,64,
72,65,
72,66,
72,72,
72,73,
72,76,
72,82,
72,92,
72,93,
72,94,
72,99,
73,0,
73,1,
73,3,
73,4,
73,6,
73,8,
73,9,
73,10,
73,11,
73,12,
73,14,
73,16,
73,17,
73,18,
73,19,
73,20,
73,21,
73,22,
73,23,
73,24,
73,25,
73,26,
73,27,
73,28,
73,30,
73,31,
73,32,
73,33,
73,34,
73,35,
73,36,
73,37,
73,39,
73,41,
73,42,
73,43,
73,44,
73,45,
73,46,
73,49,
73,51,
73,52,
73,53,
73,54,
73,55,
73,57,
73,58,
73,59,
73,60,
73,61,
73,62,
73,63,
73,64,
73,65,
73,66,
73,67,
73,69,
73,70,
73,71,
73,72,
73,73,
73,74,
73,75,
73,76,
73,77,
73,78,
73,79,
73,80,
73,81,
73,82,
73,83,
73,84,
73,85,
73,88,
73,89,
73,90,
73,91,
73,92,
73,93,
73,94,
73,96,
73,97,
73,99,
73,100,
73,101,
73,102,
73,103,
73,104,
74,6,
74,8,
74,9,
74,10,
74,11,
74,16,
74,17,
74,20,
74,23,
74,24,
74,25,
74,30,
74,31,
74,33,
74,37,
74,39,
74,42,
74,51,
74,58,
74,60,
74,63,
74,64,
74,65,
74,66,
74,73,
74,74,
74,75,
74,76,
74,77,
74,79,
74,84,
74,89,
74,91,
74,93,
74,94,
74,96,
74,99,
74,100,
74,101,
74,103,
75,0,
75,3,
75,6,
75,8,
75,9,
75,10,
75,11,
75,12,
75,16,
75,17,
75,20,
75,22,
75,25,
75,26,
75,27,
75,28,
75,30,
75,31,
75,33,
75,34,
75,35,
75,36,
75,37,
75,44,
75,46,
75,51,
75,52,
75,53,
75,55,
75,57,
75,60,
75,63,
75,64,
75,66,
75,69,
75,73,
75,74,
75,75,
75,76,
75,80,
75,82,
75,84,
75,88,
75,89,
75,93,
75,94,
75,97,
75,99,
75,101,
75,102,
75,103,
76,0,
76,1,
76,3,
76,6,
76,8,
76,9,
76,10,
76,11,
76,12,
76,14,
76,16,
76,17,
76,18,
76,19,
76,20,
76,21,
76,22,
76,23,
76,24,
76,25,
76,26,
76,28,
76,29,
76,30,
76,31,
76,33,
76,35,
76,36,
76,37,
76,39,
76,41,
76,42,
76,44,
76,45,
76,46,
76,49,
76,51,
76,52,
76,53,
76,54,
76,55,
76,57,
76,58,
76,59,
76,60,
76,61,
76,62,
76,63,
76,64,
76,65,
76,66,
76,67,
76,69,
76,70,
76,71,
76,72,
76,73,
76,74,
76,75,
76,76,
76,77,
76,78,
76,79,
76,80,
76,81,
76,82,
76,83,
76,84,
76,85,
76,88,
76,89,
76,90,
76,91,
76,92,
76,93,
76,94,
76,96,
76,97,
76,99,
76,100,
76,101,
76,102,
76,103,
76,104,
77,6,
77,8,
77,10,
77,11,
77,16,
77,17,
77,23,
77,25,
77,26,
77,28,
77,30,
77,33,
77,36,
77,39,
77,51,
77,52,
77,53,
77,55,
77,57,
77,61,
77,64,
77,66,
77,73,
77,74,
77,76,
77,77,
77,78,
77,79,
77,91,
77,93,
77,94,
77,96,
77,99,
77,101,
78,9,
78,10,
78,11,
78,16,
78,23,
78,25,
78,33,
78,51,
78,53,
78,65,
78,66,
78,73,
78,76,
78,77,
78,78,
78,79,
78,91,
78,93,
78,94,
78,96,
78,99,
79,6,
79,10,
79,11,
79,12,
79,16,
79,17,
79,23,
79,25,
79,30,
79,33,
79,36,
79,37,
79,39,
79,51,
79,52,
79,53,
79,58,
79,63,
79,64,
79,66,
79,73,
79,74,
79,76,
79,77,
79,78,
79,79,
79,82,
79,84,
79,91,
79,93,
79,94,
79,96,
79,99,
79,100,
79,101,
79,102,
80,0,
80,1,
80,3,
80,8,
80,9,
80,10,
80,11,
80,12,
80,16,
80,17,
80,18,
80,19,
80,20,
80,22,
80,23,
80,25,
80,26,
80,27,
80,28,
80,30,
80,31,
80,32,
80,33,
80,34,
80,35,
80,36,
80,37,
80,41,
80,42,
80,44,
80,45,
80,46,
80,49,
80,51,
80,52,
80,53,
80,54,
80,55,
80,57,
80,58,
80,60,
80,61,
80,63,
80,64,
80,66,
80,69,
80,73,
80,75,
80,76,
80,80,
80,81,
80,82,
80,84,
80,88,
80,89,
80,91,
80,92,
80,93,
80,97,
80,99,
80,100,
80,101,
80,102,
80,104,
81,1,
81,8,
81,9,
81,10,
81,11,
81,12,
81,14,
81,16,
81,17,
81,19,
81,20,
81,23,
81,25,
81,26,
81,30,
81,32,
81,33,
81,35,
81,36,
81,41,
81,42,
81,44,
81,45,
81,46,
81,49,
81,51,
81,52,
81,53,
81,57,
81,58,
81,60,
81,62,
81,64,
81,66,
81,71,
81,73,
81,76,
81,80,
81,81,
81,82,
81,84,
81,85,
81,88,
81,89,
81,90,
81,92,
81,97,
81,99,
81,100,
81,101,
81,102,
81,104,
82,1,
82,6,
82,8,
82,9,
82,10,
82,11,
82,12,
82,14,
82,16,
82,17,
82,18,
82,19,
82,20,
82,21,
82,22,
82,23,
82,25,
82,26,
82,27,
82,28,
82,30,
82,31,
82,32,
82,33,
82,34,
82,35,
82,36,
82,37,
82,39,
82,42,
82,44,
82,45,
82,46,
82,49,
82,51,
82,52,
82,53,
82,54,
82,55,
82,57,
82,58,
82,59,
82,60,
82,61,
82,62,
82,63,
82,64,
82,65,
82,66,
82,67,
82,69,
82,71,
82,72,
82,73,
82,75,
82,76,
82,79,
82,80,
82,81,
82,82,
82,83,
82,84,
82,85,
82,86,
82,88,
82,89,
82,90,
82,92,
82,93,
82,97,
82,99,
82,101,
82,102,
82,103,
82,104,
83,1,
83,8,
83,9,
83,10,
83,11,
83,16,
83,20,
83,22,
83,23,
83,25,
83,26,
83,30,
83,33,
83,35,
83,36,
83,37,
83,42,
83,43,
83,44,
83,46,
83,52,
83,53,
83,54,
83,57,
83,60,
83,61,
83,63,
83,64,
83,66,
83,69,
83,73,
83,76,
83,82,
83,83,
83,92,
83,93,
83,94,
83,96,
83,99,
83,102,
83,103,
84,3,
84,4,
84,6,
84,8,
84,9,
84,10,
84,11,
84,12,
84,16,
84,17,
84,18,
84,19,
84,20,
84,22,
84,23,
84,25,
84,26,
84,30,
84,31,
84,32,
84,33,
84,34,
84,35,
84,36,
84,37,
84,42,
84,44,
84,46,
84,49,
84,51,
84,52,
84,53,
84,54,
84,55,
84,57,
84,58,
84,60,
84,61,
84,63,
84,64,
84,66,
84,69,
84,73,
84,74,
84,75,
84,76,
84,79,
84,80,
84,81,
84,82,
84,84,
84,88,
84,89,
84,90,
84,91,
84,93,
84,94,
84,96,
84,97,
84,99,
84,101,
84,102,
84,104,
85,9,
85,10,
85,16,
85,23,
85,30,
85,33,
85,36,
85,42,
85,44,
85,46,
85,52,
85,57,
85,58,
85,61,
85,64,
85,66,
85,67,
85,73,
85,76,
85,81,
85,82,
85,85,
85,92,
85,99,
86,11,
86,16,
86,57,
86,66,
86,82,
86,86,
86,99,
88,0,
88,1,
88,3,
88,6,
88,8,
88,9,
88,10,
88,11,
88,12,
88,16,
88,17,
88,18,
88,19,
88,20,
88,22,
88,23,
88,25,
88,26,
88,28,
88,30,
88,31,
88,32,
88,33,
88,35,
88,36,
88,37,
88,39,
88,42,
88,43,
88,44,
88,45,
88,46,
88,51,
88,52,
88,53,
88,54,
88,55,
88,57,
88,60,
88,61,
88,63,
88,64,
88,66,
88,69,
88,73,
88,75,
88,76,
88,80,
88,81,
88,82,
88,84,
88,88,
88,89,
88,94,
88,99,
88,101,
88,102,
88,104,
89,0,
89,1,
89,3,
89,4,
89,6,
89,8,
89,9,
89,10,
89,11,
89,12,
89,14,
89,16,
89,17,
89,18,
89,19,
89,20,
89,22,
89,23,
89,25,
89,26,
89,27,
89,28,
89,30,
89,31,
89,33,
89,34,
89,35,
89,36,
89,37,
89,39,
89,41,
89,42,
89,44,
89,46,
89,49,
89,51,
89,52,
89,53,
89,54,
89,55,
89,57,
89,58,
89,60,
89,61,
89,62,
89,63,
89,64,
89,66,
89,69,
89,73,
89,74,
89,75,
89,76,
89,80,
89,81,
89,82,
89,84,
89,88,
89,89,
89,90,
89,91,
89,92,
89,93,
89,94,
89,97,
89,99,
89,100,
89,101,
89,102,
89,104,
90,1,
90,8,
90,9,
90,10,
90,11,
90,18,
90,19,
90,20,
90,25,
90,35,
90,37,
90,42,
90,46,
90,49,
90,51,
90,54,
90,60,
90,63,
90,64,
90,66,
90,73,
90,76,
90,81,
90,82,
90,84,
90,89,
90,90,
90,93,
90,99,
90,101,
90,102,
91,0,
91,6,
91,8,
91,9,
91,10,
91,11,
91,12,
91,16,
91,17,
91,18,
91,19,
91,20,
91,23,
91,25,
91,26,
91,27,
91,30,
91,31,
91,33,
91,36,
91,37,
91,39,
91,44,
91,46,
91,49,
91,51,
91,52,
91,53,
91,54,
91,55,
91,58,
91,60,
91,61,
91,63,
91,64,
91,65,
91,66,
91,69,
91,73,
91,74,
91,76,
91,77,
91,78,
91,79,
91,80,
91,84,
91,89,
91,91,
91,92,
91,93,
91,94,
91,99,
91,100,
91,101,
91,102,
92,1,
92,8,
92,9,
92,10,
92,11,
92,12,
92,16,
92,17,
92,18,
92,19,
92,20,
92,21,
92,22,
92,23,
92,25,
92,26,
92,28,
92,30,
92,31,
92,32,
92,33,
92,35,
92,36,
92,37,
92,39,
92,41,
92,42,
92,44,
92,46,
92,49,
92,51,
92,52,
92,53,
92,54,
92,57,
92,58,
92,59,
92,60,
92,61,
92,63,
92,64,
92,66,
92,71,
92,72,
92,73,
92,76,
92,80,
92,81,
92,82,
92,83,
92,85,
92,89,
92,91,
92,92,
92,94,
92,97,
92,99,
92,101,
92,102,
92,103,
92,104,
93,1,
93,6,
93,8,
93,9,
93,10,
93,11,
93,16,
93,17,
93,18,
93,19,
93,20,
93,23,
93,25,
93,26,
93,30,
93,31,
93,33,
93,35,
93,36,
93,37,
93,39,
93,44,
93,46,
93,51,
93,52,
93,53,
93,54,
93,55,
93,57,
93,58,
93,61,
93,63,
93,64,
93,65,
93,66,
93,69,
93,70,
93,72,
93,73,
93,74,
93,75,
93,76,
93,77,
93,78,
93,79,
93,80,
93,82,
93,83,
93,84,
93,89,
93,90,
93,91,
93,93,
93,94,
93,96,
93,99,
93,100,
93,101,
93,102,
93,103,
94,6,
94,8,
94,9,
94,10,
94,11,
94,12,
94,16,
94,17,
94,18,
94,19,
94,20,
94,23,
94,25,
94,26,
94,27,
94,30,
94,31,
94,33,
94,37,
94,39,
94,44,
94,46,
94,51,
94,53,
94,54,
94,57,
94,58,
94,63,
94,64,
94,65,
94,66,
94,69,
94,72,
94,73,
94,74,
94,75,
94,76,
94,77,
94,78,
94,79,
94,83,
94,84,
94,88,
94,89,
94,91,
94,92,
94,93,
94,94,
94,96,
94,99,
94,100,
94,101,
94,102,
96,6,
96,9,
96,10,
96,11,
96,16,
96,25,
96,33,
96,37,
96,39,
96,51,
96,73,
96,74,
96,76,
96,77,
96,78,
96,79,
96,83,
96,84,
96,93,
96,94,
96,96,
96,99,
96,100,
97,1,
97,8,
97,9,
97,10,
97,11,
97,12,
97,14,
97,16,
97,17,
97,19,
97,20,
97,23,
97,25,
97,26,
97,28,
97,30,
97,31,
97,32,
97,33,
97,35,
97,36,
97,37,
97,42,
97,44,
97,45,
97,46,
97,49,
97,52,
97,53,
97,54,
97,57,
97,58,
97,60,
97,61,
97,62,
97,63,
97,64,
97,66,
97,67,
97,71,
97,73,
97,75,
97,76,
97,80,
97,81,
97,82,
97,84,
97,89,
97,92,
97,97,
97,99,
97,101,
97,102,
97,104,
99,0,
99,1,
99,4,
99,6,
99,8,
99,9,
99,10,
99,11,
99,12,
99,14,
99,16,
99,17,
99,18,
99,19,
99,20,
99,21,
99,22,
99,23,
99,25,
99,26,
99,28,
99,30,
99,31,
99,32,
99,33,
99,35,
99,36,
99,37,
99,39,
99,42,
99,44,
99,45,
99,46,
99,49,
99,51,
99,52,
99,53,
99,54,
99,55,
99,57,
99,58,
99,60,
99,61,
99,62,
99,63,
99,64,
99,65,
99,66,
99,67,
99,69,
99,71,
99,72,
99,73,
99,74,
99,75,
99,76,
99,77,
99,78,
99,79,
99,80,
99,81,
99,82,
99,83,
99,84,
99,85,
99,86,
99,88,
99,89,
99,90,
99,91,
99,92,
99,93,
99,94,
99,96,
99,97,
99,99,
99,100,
99,101,
99,102,
99,103,
99,104,
100,6,
100,10,
100,11,
100,16,
100,17,
100,19,
100,20,
100,23,
100,25,
100,29,
100,30,
100,31,
100,33,
100,36,
100,37,
100,39,
100,42,
100,44,
100,51,
100,52,
100,53,
100,57,
100,58,
100,63,
100,64,
100,66,
100,73,
100,74,
100,76,
100,79,
100,80,
100,81,
100,89,
100,91,
100,93,
100,94,
100,96,
100,99,
100,100,
100,101,
101,0,
101,1,
101,3,
101,4,
101,6,
101,8,
101,9,
101,10,
101,11,
101,12,
101,14,
101,16,
101,17,
101,18,
101,19,
101,20,
101,21,
101,22,
101,23,
101,25,
101,26,
101,27,
101,28,
101,30,
101,31,
101,32,
101,33,
101,34,
101,35,
101,36,
101,37,
101,39,
101,41,
101,42,
101,43,
101,44,
101,46,
101,49,
101,51,
101,52,
101,53,
101,54,
101,55,
101,57,
101,58,
101,60,
101,61,
101,62,
101,63,
101,64,
101,66,
101,67,
101,69,
101,71,
101,73,
101,74,
101,75,
101,76,
101,77,
101,79,
101,80,
101,81,
101,82,
101,84,
101,88,
101,89,
101,90,
101,91,
101,92,
101,93,
101,94,
101,97,
101,99,
101,100,
101,101,
101,102,
101,103,
101,104,
102,0,
102,1,
102,4,
102,6,
102,8,
102,9,
102,10,
102,11,
102,12,
102,14,
102,16,
102,17,
102,18,
102,19,
102,20,
102,22,
102,23,
102,24,
102,25,
102,26,
102,27,
102,28,
102,30,
102,31,
102,32,
102,33,
102,34,
102,35,
102,36,
102,37,
102,39,
102,41,
102,42,
102,43,
102,44,
102,45,
102,46,
102,49,
102,51,
102,52,
102,53,
102,54,
102,55,
102,57,
102,58,
102,60,
102,61,
102,62,
102,63,
102,64,
102,65,
102,66,
102,69,
102,71,
102,73,
102,75,
102,76,
102,79,
102,80,
102,81,
102,82,
102,83,
102,84,
102,88,
102,89,
102,90,
102,91,
102,92,
102,93,
102,94,
102,97,
102,99,
102,101,
102,102,
102,104,
103,1,
103,8,
103,9,
103,10,
103,11,
103,16,
103,17,
103,18,
103,23,
103,25,
103,30,
103,33,
103,42,
103,53,
103,54,
103,63,
103,64,
103,66,
103,73,
103,74,
103,75,
103,76,
103,82,
103,83,
103,92,
103,93,
103,99,
103,101,
103,103,
103,104,
104,6,
104,8,
104,9,
104,10,
104,11,
104,12,
104,14,
104,16,
104,17,
104,19,
104,20,
104,23,
104,25,
104,26,
104,28,
104,30,
104,31,
104,32,
104,33,
104,35,
104,36,
104,39,
104,41,
104,42,
104,44,
104,46,
104,49,
104,51,
104,52,
104,53,
104,54,
104,55,
104,57,
104,58,
104,60,
104,62,
104,63,
104,64,
104,66,
104,69,
104,71,
104,73,
104,76,
104,80,
104,81,
104,82,
104,84,
104,88,
104,89,
104,92,
104,97,
104,99,
104,101,
104,102,
104,103,
104,104,
