Src,Dst,
46,21,
46,22,
46,23,
46,25,
46,26,
46,27,
46,28,
46,30,
46,31,
46,32,
46,33,
46,34,
46,35,
46,36,
46,37,
46,38,
46,39,
46,41,
46,42,
46,43,
46,44,
46,45,
46,46,
46,47,
46,49,
46,50,
46,51,
46,52,
46,53,
46,54,
46,55,
46,56,
46,57,
46,58,
46,60,
46,61,
46,62,
46,63,
46,64,
46,66,
46,67,
46,69,
46,70,
46,71,
46,73,
46,76,
46,80,
46,81,
46,82,
46,83,
46,84,
46,85,
46,87,
46,88,
46,89,
46,90,
46,91,
46,92,
46,93,
46,94,
46,95,
46,96,
46,99,
46,100,
46,102,
46,103,
46,104,
46,106,
46,107,
47,7,
47,12,
47,18,
47,25,
47,27,
47,31,
47,46,
47,47,
47,63,
47,106,
49,1,
49,7,
49,8,
49,9,
49,11,
49,12,
49,13,
49,14,
49,15,
49,16,
49,17,
49,19,
49,20,
49,21,
49,23,
49,25,
49,27,
49,30,
49,32,
49,35,
49,36,
49,37,
49,38,
49,42,
49,44,
49,46,
49,49,
49,51,
49,52,
49,53,
49,54,
49,56,
49,57,
49,58,
49,60,
49,62,
49,63,
49,64,
49,66,
49,67,
49,68,
49,69,
49,71,
49,73,
49,76,
49,80,
49,81,
49,82,
49,84,
49,87,
49,91,
49,92,
49,93,
49,94,
49,99,
49,100,
49,103,
49,104,
49,106,
49,107,
50,0,
50,1,
50,2,
50,5,
50,7,
50,8,
50,9,
50,10,
50,11,
50,12,
50,13,
50,15,
50,16,
50,17,
50,18,
50,19,
50,20,
50,21,
50,23,
50,25,
50,26,
50,27,
50,30,
50,31,
50,32,
50,33,
50,34,
50,35,
50,36,
50,37,
50,38,
50,39,
50,42,
50,44,
50,46,
50,50,
50,51,
50,52,
50,53,
50,54,
50,55,
50,56,
50,57,
50,58,
50,60,
50,62,
50,63,
50,64,
50,65,
50,66,
50,67,
50,68,
50,69,
50,71,
50,73,
50,74,
50,76,
50,77,
50,78,
50,79,
50,80,
50,81,
50,82,
50,84,
50,87,
50,88,
50,89,
50,90,
50,91,
50,92,
50,93,
50,94,
50,95,
50,96,
50,98,
50,100,
50,101,
50,102,
50,103,
50,104,
50,106,
50,107,
51,0,
51,1,
51,2,
51,7,
51,8,
51,9,
51,10,
51,11,
51,12,
51,13,
51,15,
51,16,
51,17,
51,18,
51,19,
51,20,
51,21,
51,22,
51,23,
51,25,
51,26,
51,27,
51,30,
51,31,
51,32,
51,33,
51,34,
51,35,
51,36,
51,37,
51,39,
51,41,
51,42,
51,44,
51,45,
51,46,
51,49,
51,50,
51,51,
51,52,
51,53,
51,54,
51,55,
51,56,
51,57,
51,58,
51,59,
51,60,
51,61,
51,62,
51,63,
51,64,
51,66,
51,67,
51,69,
51,71,
51,73,
51,76,
51,77,
51,79,
51,80,
51,81,
51,82,
51,83,
51,84,
51,85,
51,87,
51,88,
51,89,
51,90,
51,91,
51,93,
51,94,
51,95,
51,99,
51,100,
51,101,
51,102,
51,103,
51,104,
51,106,
51,107,
52,0,
52,1,
52,2,
52,5,
52,7,
52,8,
52,9,
52,10,
52,11,
52,12,
52,13,
52,14,
52,15,
52,16,
52,17,
52,18,
52,19,
52,20,
52,21,
52,22,
52,23,
52,24,
52,25,
52,26,
52,27,
52,28,
52,30,
52,31,
52,32,
52,33,
52,34,
52,35,
52,36,
52,37,
52,38,
52,39,
52,42,
52,43,
52,44,
52,45,
52,46,
52,49,
52,50,
52,51,
52,52,
52,53,
52,54,
52,55,
52,56,
52,57,
52,58,
52,60,
52,61,
52,63,
52,64,
52,65,
52,66,
52,67,
52,69,
52,70,
52,71,
52,72,
52,73,
52,74,
52,76,
52,77,
52,78,
52,79,
52,80,
52,81,
52,82,
52,83,
52,84,
52,87,
52,88,
52,89,
52,90,
52,91,
52,92,
52,93,
52,94,
52,95,
52,96,
52,98,
52,99,
52,100,
52,101,
52,102,
52,103,
52,104,
52,105,
52,106,
52,107,
53,0,
53,1,
53,7,
53,8,
53,9,
53,10,
53,11,
53,12,
53,13,
53,14,
53,15,
53,16,
53,17,
53,18,
53,19,
53,20,
53,21,
53,22,
53,23,
53,25,
53,26,
53,27,
53,28,
53,30,
53,31,
53,32,
53,33,
53,34,
53,35,
53,36,
53,37,
53,38,
53,42,
53,43,
53,44,
53,45,
53,46,
53,49,
53,50,
53,51,
53,52,
53,53,
53,54,
53,55,
53,56,
53,57,
53,58,
53,60,
53,61,
53,62,
53,63,
53,64,
53,65,
53,66,
53,67,
53,68,
53,69,
53,71,
53,73,
53,76,
53,77,
53,78,
53,79,
53,80,
53,81,
53,82,
53,83,
53,84,
53,87,
53,88,
53,89,
53,90,
53,91,
53,93,
53,94,
53,95,
53,96,
53,99,
53,100,
53,101,
53,102,
53,103,
53,104,
53,105,
53,106,
53,107,
54,1,
54,2,
54,5,
54,7,
54,8,
54,9,
54,10,
54,11,
54,12,
54,13,
54,14,
54,15,
54,16,
54,17,
54,18,
54,19,
54,20,
54,21,
54,25,
54,26,
54,27,
54,30,
54,31,
54,32,
54,35,
54,36,
54,37,
54,38,
54,42,
54,44,
54,46,
54,49,
54,50,
54,51,
54,52,
54,53,
54,54,
54,55,
54,56,
54,57,
54,60,
54,61,
54,62,
54,63,
54,64,
54,66,
54,67,
54,68,
54,69,
54,71,
54,73,
54,76,
54,80,
54,82,
54,83,
54,84,
54,87,
54,88,
54,90,
54,91,
54,92,
54,93,
54,94,
54,95,
54,96,
54,99,
54,100,
54,103,
54,104,
54,105,
54,106,
54,107,
55,0,
55,2,
55,5,
55,7,
55,8,
55,9,
55,10,
55,11,
55,12,
55,13,
55,15,
55,16,
55,19,
55,20,
55,21,
55,23,
55,25,
55,26,
55,27,
55,28,
55,30,
55,31,
55,32,
55,33,
55,34,
55,36,
55,39,
55,41,
55,46,
55,50,
55,51,
55,52,
55,53,
55,54,
55,55,
55,56,
55,60,
55,63,
55,64,
55,66,
55,67,
55,69,
55,73,
55,76,
55,77,
55,80,
55,82,
55,84,
55,87,
55,88,
55,89,
55,90,
55,91,
55,93,
55,95,
55,100,
55,102,
55,103,
55,104,
55,106,
55,107,
56,0,
56,1,
56,2,
56,3,
56,5,
56,7,
56,8,
56,9,
56,10,
56,11,
56,12,
56,13,
56,15,
56,16,
56,17,
56,18,
56,19,
56,20,
56,21,
56,23,
56,25,
56,26,
56,27,
56,28,
56,30,
56,31,
56,32,
56,33,
56,34,
56,35,
56,36,
56,37,
56,38,
56,39,
56,42,
56,44,
56,46,
56,49,
56,50,
56,51,
56,52,
56,53,
56,54,
56,55,
56,56,
56,57,
56,58,
56,59,
56,60,
56,61,
56,62,
56,63,
56,64,
56,66,
56,67,
56,69,
56,70,
56,71,
56,73,
56,74,
56,76,
56,80,
56,81,
56,82,
56,84,
56,87,
56,88,
56,89,
56,90,
56,91,
56,92,
56,93,
56,94,
56,95,
56,96,
56,99,
56,100,
56,101,
56,102,
56,103,
56,104,
56,106,
56,107,
57,0,
57,1,
57,5,
57,7,
57,8,
57,9,
57,10,
57,11,
57,12,
57,13,
57,14,
57,15,
57,16,
57,17,
57,19,
57,20,
57,21,
57,23,
57,25,
57,26,
57,27,
57,30,
57,31,
57,32,
57,34,
57,35,
57,36,
57,37,
57,38,
57,39,
57,42,
57,44,
57,45,
57,46,
57,49,
57,50,
57,51,
57,52,
57,53,
57,54,
57,56,
57,57,
57,58,
57,60,
57,62,
57,63,
57,64,
57,66,
57,67,
57,68,
57,71,
57,73,
57,76,
57,77,
57,80,
57,81,
57,82,
57,83,
57,84,
57,85,
57,86,
57,87,
57,89,
57,90,
57,91,
57,94,
57,95,
57,96,
57,99,
57,100,
57,101,
57,103,
57,104,
57,106,
57,107,
58,1,
58,7,
58,8,
58,9,
58,11,
58,12,
58,13,
58,14,
58,15,
58,19,
58,20,
58,21,
58,23,
58,25,
58,26,
58,27,
58,29,
58,30,
58,32,
58,33,
58,35,
58,36,
58,38,
58,39,
58,42,
58,44,
58,45,
58,46,
58,49,
58,50,
58,51,
58,52,
58,53,
58,56,
58,57,
58,58,
58,59,
58,60,
58,64,
58,66,
58,67,
58,68,
58,73,
58,74,
58,76,
58,79,
58,80,
58,81,
58,82,
58,84,
58,85,
58,87,
58,91,
58,93,
58,94,
58,95,
58,96,
58,99,
58,100,
58,101,
58,103,
58,104,
58,106,
58,107,
59,9,
59,12,
59,15,
59,20,
59,25,
59,29,
59,36,
59,39,
59,41,
59,51,
59,56,
59,58,
59,59,
59,64,
59,67,
59,73,
59,76,
59,82,
59,94,
59,106,
60,0,
60,1,
60,3,
60,7,
60,8,
60,9,
60,10,
60,11,
60,12,
60,13,
60,15,
60,16,
60,17,
60,18,
60,19,
60,20,
60,21,
60,23,
60,24,
60,25,
60,26,
60,27,
60,28,
60,30,
60,31,
60,32,
60,35,
60,36,
60,37,
60,38,
60,41,
60,42,
60,43,
60,44,
60,45,
60,46,
60,49,
60,50,
60,51,
60,52,
60,53,
60,54,
60,55,
60,56,
60,57,
60,58,
60,60,
60,61,
60,62,
60,63,
60,64,
60,66,
60,67,
60,69,
60,71,
60,72,
60,73,
60,74,
60,76,
60,80,
60,81,
60,82,
60,83,
60,84,
60,88,
60,89,
60,90,
60,91,
60,92,
60,93,
60,94,
60,99,
60,100,
60,103,
60,104,
60,106,
60,107,
61,1,
61,5,
61,7,
61,8,
61,9,
61,10,
61,11,
61,12,
61,13,
61,15,
61,16,
61,18,
61,19,
61,20,
61,21,
61,23,
61,25,
61,26,
61,27,
61,30,
61,35,
61,36,
61,43,
61,44,
61,46,
61,51,
61,52,
61,53,
61,54,
61,56,
61,60,
61,61,
61,63,
61,64,
61,66,
61,67,
61,68,
61,73,
61,76,
61,77,
61,80,
61,82,
61,83,
61,84,
61,85,
61,90,
61,91,
61,93,
61,94,
61,95,
61,99,
61,100,
61,103,
61,104,
61,106,
62,1,
62,8,
62,9,
62,11,
62,12,
62,13,
62,14,
62,15,
62,16,
62,19,
62,20,
62,21,
62,22,
62,23,
62,25,
62,27,
62,30,
62,32,
62,35,
62,36,
62,37,
62,38,
62,42,
62,44,
62,46,
62,49,
62,50,
62,51,
62,53,
62,54,
62,56,
62,57,
62,60,
62,62,
62,63,
62,64,
62,67,
62,68,
62,71,
62,73,
62,76,
62,81,
62,82,
62,87,
62,91,
62,99,
62,100,
62,103,
62,104,
62,106,
62,107,
63,0,
63,1,
63,2,
63,5,
63,7,
63,8,
63,9,
63,10,
63,11,
63,12,
63,13,
63,14,
63,15,
63,16,
63,17,
63,18,
63,19,
63,20,
63,21,
63,22,
63,23,
63,25,
63,26,
63,27,
63,28,
63,30,
63,31,
63,33,
63,34,
63,35,
63,36,
63,37,
63,38,
63,39,
63,41,
63,42,
63,43,
63,44,
63,45,
63,46,
63,47,
63,49,
63,50,
63,51,
63,52,
63,53,
63,54,
63,55,
63,56,
63,57,
63,60,
63,61,
63,62,
63,63,
63,64,
63,66,
63,67,
63,69,
63,70,
63,71,
63,73,
63,74,
63,76,
63,79,
63,80,
63,82,
63,83,
63,84,
63,87,
63,88,
63,89,
63,90,
63,91,
63,92,
63,93,
63,94,
63,95,
63,96,
63,99,
63,100,
63,101,
63,102,
63,103,
63,104,
63,105,
63,106,
63,107,
64,0,
64,1,
64,2,
64,3,
64,5,
64,7,
64,8,
64,9,
64,10,
64,11,
64,12,
64,13,
64,14,
64,15,
64,16,
64,17,
64,18,
64,19,
64,20,
64,21,
64,22,
64,23,
64,24,
64,25,
64,26,
64,27,
64,28,
64,30,
64,31,
64,32,
64,33,
64,34,
64,35,
64,36,
64,37,
64,38,
64,39,
64,41,
64,42,
64,43,
64,44,
64,45,
64,46,
64,49,
64,50,
64,51,
64,52,
64,53,
64,54,
64,55,
64,56,
64,57,
64,58,
64,59,
64,60,
64,61,
64,62,
64,63,
64,64,
64,65,
64,66,
64,67,
64,68,
64,69,
64,70,
64,71,
64,72,
64,73,
64,74,
64,76,
64,77,
64,79,
64,80,
64,81,
64,82,
64,83,
64,84,
64,85,
64,87,
64,88,
64,89,
64,90,
64,91,
64,92,
64,93,
64,94,
64,95,
64,96,
64,99,
64,100,
64,101,
64,102,
64,103,
64,104,
64,105,
64,106,
64,107,
65,5,
65,9,
65,11,
65,12,
65,15,
65,16,
65,21,
65,25,
65,26,
65,30,
65,37,
65,50,
65,52,
65,53,
65,64,
65,65,
65,67,
65,72,
65,73,
65,74,
65,76,
65,78,
65,82,
65,93,
65,95,
65,96,
65,100,
65,104,
65,106,
66,0,
66,1,
66,2,
66,3,
66,4,
66,5,
66,7,
66,8,
66,9,
66,10,
66,11,
66,12,
66,13,
66,14,
66,15,
66,16,
66,17,
66,18,
66,19,
66,20,
66,21,
66,23,
66,25,
66,26,
66,27,
66,28,
66,30,
66,31,
66,33,
66,34,
66,35,
66,36,
66,37,
66,39,
66,42,
66,44,
66,45,
66,46,
66,49,
66,50,
66,51,
66,52,
66,53,
66,54,
66,55,
66,56,
66,57,
66,58,
66,60,
66,61,
66,63,
66,64,
66,66,
66,67,
66,69,
66,71,
66,73,
66,74,
66,76,
66,79,
66,80,
66,81,
66,82,
66,83,
66,84,
66,87,
66,88,
66,89,
66,90,
66,91,
66,92,
66,93,
66,94,
66,95,
66,96,
66,99,
66,100,
66,102,
66,103,
66,104,
66,106,
66,107,
67,0,
67,1,
67,2,
67,5,
67,7,
67,8,
67,9,
67,10,
67,11,
67,12,
67,13,
67,14,
67,15,
67,16,
67,17,
67,18,
67,19,
67,20,
67,21,
67,22,
67,23,
67,25,
67,26,
67,27,
67,30,
67,31,
67,32,
67,33,
67,34,
67,35,
67,36,
67,37,
67,38,
67,39,
67,41,
67,42,
67,44,
67,45,
67,46,
67,49,
67,50,
67,51,
67,52,
67,53,
67,54,
67,55,
67,56,
67,57,
67,58,
67,59,
67,60,
67,61,
67,62,
67,63,
67,64,
67,65,
67,66,
67,67,
67,68,
67,69,
67,71,
67,72,
67,73,
67,74,
67,76,
67,77,
67,78,
67,79,
67,80,
67,81,
67,82,
67,83,
67,84,
67,85,
67,86,
67,87,
67,88,
67,89,
67,90,
67,91,
67,92,
67,93,
67,94,
67,95,
67,96,
67,99,
67,100,
67,101,
67,102,
67,103,
67,104,
67,105,
67,106,
67,107,
68,1,
68,9,
68,11,
68,12,
68,13,
68,14,
68,15,
68,16,
68,17,
68,20,
68,21,
68,23,
68,25,
68,27,
68,30,
68,32,
68,35,
68,37,
68,38,
68,39,
68,44,
68,45,
68,49,
68,50,
68,53,
68,54,
68,57,
68,58,
68,61,
68,62,
68,64,
68,67,
68,68,
68,71,
68,73,
68,76,
68,82,
68,85,
68,99,
68,100,
68,103,
68,106,
69,0,
69,1,
69,2,
69,5,
69,7,
69,8,
69,9,
69,11,
69,12,
69,13,
69,15,
69,16,
69,17,
69,18,
69,19,
69,20,
69,21,
69,23,
69,25,
69,26,
69,27,
69,28,
69,30,
69,31,
69,33,
69,35,
69,36,
69,37,
69,41,
69,44,
69,46,
69,49,
69,50,
69,51,
69,52,
69,53,
69,54,
69,55,
69,56,
69,60,
69,63,
69,64,
69,66,
69,67,
69,69,
69,71,
69,73,
69,76,
69,80,
69,82,
69,83,
69,84,
69,88,
69,89,
69,90,
69,91,
69,93,
69,95,
69,96,
69,100,
69,102,
69,103,
69,104,
69,106,
69,107,
70,7,
70,9,
70,12,
70,15,
70,19,
70,20,
70,26,
70,27,
70,46,
70,52,
70,56,
70,63,
70,64,
70,70,
70,73,
70,76,
70,95,
70,106,
71,1,
71,8,
71,9,
71,11,
71,12,
71,13,
71,14,
71,15,
71,16,
71,19,
71,20,
71,21,
71,22,
71,23,
71,25,
71,26,
71,27,
71,30,
71,32,
71,35,
71,36,
71,37,
71,38,
71,42,
71,44,
71,45,
71,46,
71,49,
71,50,
71,51,
71,52,
71,53,
71,54,
71,56,
71,57,
71,60,
71,62,
71,63,
71,64,
71,66,
71,67,
71,68,
71,69,
71,71,
71,73,
71,76,
71,81,
71,82,
71,87,
71,94,
71,99,
71,100,
71,103,
71,104,
71,106,
71,107,
72,5,
72,8,
72,11,
72,15,
72,23,
72,25,
72,30,
72,44,
72,52,
72,60,
72,64,
72,65,
72,67,
72,72,
72,73,
72,76,
72,82,
72,94,
72,95,
72,96,
72,100,
72,106,
73,0,
73,1,
73,2,
73,3,
73,4,
73,5,
73,7,
73,8,
73,9,
73,10,
73,11,
73,12,
73,13,
73,14,
73,15,
73,16,
73,17,
73,18,
73,19,
73,20,
73,21,
73,22,
73,23,
73,24,
73,25,
73,26,
73,27,
73,28,
73,30,
73,31,
73,32,
73,33,
73,34,
73,35,
73,36,
73,37,
73,38,
73,39,
73,41,
73,42,
73,43,
73,44,
73,45,
73,46,
73,49,
73,50,
73,51,
73,52,
73,53,
73,54,
73,55,
73,56,
73,57,
73,58,
73,59,
73,60,
73,61,
73,62,
73,63,
73,64,
73,65,
73,66,
73,67,
73,68,
73,69,
73,70,
73,71,
73,72,
73,73,
73,74,
73,76,
73,77,
73,78,
73,79,
73,80,
73,81,
73,82,
73,83,
73,84,
73,85,
73,87,
73,88,
73,89,
73,90,
73,91,
73,92,
73,93,
73,94,
73,95,
73,96,
73,98,
73,99,
73,100,
73,101,
73,102,
73,103,
73,104,
73,105,
73,106,
73,107,
74,5,
74,7,
74,8,
74,9,
74,11,
74,12,
74,15,
74,16,
74,18,
74,20,
74,21,
74,23,
74,24,
74,25,
74,26,
74,30,
74,31,
74,37,
74,39,
74,42,
74,50,
74,52,
74,56,
74,58,
74,60,
74,63,
74,64,
74,65,
74,66,
74,67,
74,73,
74,74,
74,76,
74,77,
74,79,
74,84,
74,89,
74,91,
74,93,
74,95,
74,96,
74,98,
74,100,
74,101,
74,103,
74,105,
74,106,
75,11,
75,75,
75,76,
75,95,
75,96,
75,100,
75,106,
76,0,
76,1,
76,2,
76,5,
76,7,
76,8,
76,9,
76,10,
76,11,
76,12,
76,13,
76,14,
76,15,
76,16,
76,17,
76,18,
76,19,
76,20,
76,21,
76,22,
76,23,
76,24,
76,25,
76,26,
76,27,
76,29,
76,30,
76,31,
76,34,
76,35,
76,36,
76,37,
76,38,
76,39,
76,41,
76,42,
76,44,
76,45,
76,46,
76,49,
76,50,
76,51,
76,52,
76,53,
76,54,
76,55,
76,56,
76,57,
76,58,
76,59,
76,60,
76,61,
76,62,
76,63,
76,64,
76,65,
76,66,
76,67,
76,68,
76,69,
76,70,
76,71,
76,72,
76,73,
76,74,
76,75,
76,76,
76,77,
76,78,
76,79,
76,80,
76,81,
76,82,
76,83,
76,84,
76,85,
76,87,
76,88,
76,89,
76,90,
76,91,
76,92,
76,93,
76,94,
76,95,
76,96,
76,98,
76,99,
76,100,
76,101,
76,103,
76,104,
76,105,
76,106,
76,107,
77,5,
77,7,
77,8,
77,11,
77,12,
77,15,
77,16,
77,20,
77,23,
77,25,
77,26,
77,27,
77,30,
77,36,
77,39,
77,50,
77,51,
77,52,
77,53,
77,55,
77,57,
77,61,
77,64,
77,67,
77,73,
77,74,
77,76,
77,77,
77,78,
77,79,
77,87,
77,93,
77,95,
77,96,
77,98,
77,100,
77,103,
77,106,
78,9,
78,11,
78,12,
78,15,
78,23,
78,25,
78,50,
78,52,
78,53,
78,65,
78,67,
78,73,
78,76,
78,77,
78,78,
78,79,
78,93,
78,95,
78,96,
78,98,
78,100,
78,106,
79,5,
79,8,
79,11,
79,12,
79,13,
79,15,
79,16,
79,20,
79,23,
79,25,
79,26,
79,30,
79,36,
79,37,
79,39,
79,50,
79,51,
79,52,
79,53,
79,58,
79,63,
79,64,
79,66,
79,67,
79,73,
79,74,
79,76,
79,77,
79,78,
79,79,
79,82,
79,84,
79,93,
79,95,
79,96,
79,98,
79,100,
79,101,
79,103,
79,104,
79,106,
80,0,
80,1,
80,2,
80,7,
80,8,
80,9,
80,10,
80,11,
80,12,
80,13,
80,15,
80,16,
80,17,
80,18,
80,19,
80,20,
80,21,
80,23,
80,25,
80,26,
80,27,
80,28,
80,30,
80,31,
80,32,
80,33,
80,34,
80,35,
80,36,
80,37,
80,38,
80,41,
80,42,
80,44,
80,45,
80,46,
80,49,
80,50,
80,51,
80,52,
80,53,
80,54,
80,55,
80,56,
80,57,
80,58,
80,60,
80,61,
80,63,
80,64,
80,66,
80,67,
80,69,
80,73,
80,76,
80,80,
80,81,
80,82,
80,84,
80,87,
80,88,
80,89,
80,90,
80,91,
80,93,
80,94,
80,95,
80,99,
80,100,
80,101,
80,102,
80,103,
80,104,
80,106,
80,107,
81,1,
81,7,
81,8,
81,9,
81,11,
81,12,
81,13,
81,14,
81,15,
81,16,
81,19,
81,20,
81,21,
81,23,
81,25,
81,26,
81,27,
81,30,
81,32,
81,35,
81,36,
81,41,
81,42,
81,44,
81,45,
81,46,
81,49,
81,50,
81,51,
81,52,
81,53,
81,56,
81,57,
81,58,
81,60,
81,62,
81,64,
81,66,
81,67,
81,71,
81,73,
81,76,
81,80,
81,81,
81,82,
81,84,
81,85,
81,90,
81,91,
81,92,
81,94,
81,99,
81,100,
81,101,
81,103,
81,104,
81,106,
81,107,
82,1,
82,5,
82,7,
82,8,
82,9,
82,10,
82,11,
82,12,
82,13,
82,14,
82,15,
82,16,
82,17,
82,18,
82,19,
82,20,
82,21,
82,22,
82,23,
82,25,
82,26,
82,27,
82,28,
82,30,
82,31,
82,32,
82,33,
82,35,
82,36,
82,37,
82,38,
82,39,
82,42,
82,44,
82,45,
82,46,
82,49,
82,50,
82,51,
82,52,
82,53,
82,54,
82,55,
82,56,
82,57,
82,58,
82,59,
82,60,
82,61,
82,62,
82,63,
82,64,
82,65,
82,66,
82,67,
82,68,
82,69,
82,71,
82,72,
82,73,
82,76,
82,79,
82,80,
82,81,
82,82,
82,83,
82,84,
82,85,
82,86,
82,87,
82,88,
82,89,
82,90,
82,91,
82,92,
82,94,
82,95,
82,99,
82,100,
82,103,
82,104,
82,105,
82,106,
82,107,
83,1,
83,7,
83,8,
83,9,
83,10,
83,11,
83,12,
83,15,
83,20,
83,21,
83,23,
83,25,
83,26,
83,27,
83,30,
83,35,
83,36,
83,37,
83,42,
83,43,
83,44,
83,46,
83,51,
83,52,
83,53,
83,54,
83,57,
83,60,
83,61,
83,63,
83,64,
83,66,
83,67,
83,69,
83,73,
83,76,
83,82,
83,83,
83,88,
83,94,
83,95,
83,96,
83,98,
83,100,
83,104,
83,105,
83,106,
84,2,
84,3,
84,5,
84,7,
84,8,
84,9,
84,10,
84,11,
84,12,
84,13,
84,15,
84,16,
84,17,
84,18,
84,19,
84,20,
84,21,
84,23,
84,25,
84,26,
84,27,
84,30,
84,31,
84,32,
84,33,
84,35,
84,36,
84,37,
84,38,
84,42,
84,44,
84,46,
84,49,
84,50,
84,51,
84,52,
84,53,
84,54,
84,55,
84,56,
84,57,
84,58,
84,60,
84,61,
84,63,
84,64,
84,66,
84,67,
84,69,
84,73,
84,74,
84,76,
84,79,
84,80,
84,81,
84,82,
84,84,
84,88,
84,89,
84,90,
84,91,
84,92,
84,93,
84,95,
84,96,
84,98,
84,99,
84,100,
84,102,
84,103,
84,104,
84,106,
84,107,
85,9,
85,11,
85,15,
85,20,
85,23,
85,30,
85,36,
85,42,
85,44,
85,46,
85,51,
85,57,
85,58,
85,61,
85,64,
85,67,
85,68,
85,73,
85,76,
85,81,
85,82,
85,85,
85,94,
85,100,
85,106,
86,12,
86,15,
86,57,
86,67,
86,82,
86,86,
86,100,
87,8,
87,9,
87,11,
87,12,
87,13,
87,15,
87,16,
87,17,
87,19,
87,20,
87,21,
87,23,
87,25,
87,26,
87,27,
87,30,
87,32,
87,33,
87,34,
87,35,
87,36,
87,37,
87,42,
87,43,
87,44,
87,46,
87,49,
87,50,
87,51,
87,52,
87,53,
87,54,
87,55,
87,56,
87,57,
87,58,
87,62,
87,63,
87,64,
87,66,
87,67,
87,71,
87,73,
87,76,
87,77,
87,80,
87,82,
87,87,
87,88,
87,89,
87,90,
87,91,
87,94,
87,99,
87,100,
87,102,
87,103,
87,104,
87,106,
87,107,
88,0,
88,1,
88,2,
88,3,
88,7,
88,8,
88,9,
88,10,
88,11,
88,12,
88,15,
88,16,
88,18,
88,19,
88,20,
88,21,
88,22,
88,25,
88,26,
88,27,
88,28,
88,30,
88,31,
88,33,
88,34,
88,35,
88,36,
88,37,
88,38,
88,41,
88,42,
88,44,
88,46,
88,50,
88,51,
88,52,
88,53,
88,54,
88,55,
88,56,
88,60,
88,63,
88,64,
88,66,
88,67,
88,69,
88,73,
88,76,
88,80,
88,82,
88,83,
88,84,
88,87,
88,88,
88,89,
88,90,
88,91,
88,94,
88,100,
88,102,
88,103,
88,104,
88,106,
89,0,
89,2,
89,5,
89,7,
89,8,
89,9,
89,11,
89,12,
89,13,
89,15,
89,16,
89,20,
89,21,
89,25,
89,26,
89,27,
89,28,
89,30,
89,31,
89,33,
89,34,
89,35,
89,36,
89,37,
89,44,
89,46,
89,50,
89,51,
89,52,
89,53,
89,55,
89,56,
89,57,
89,60,
89,63,
89,64,
89,66,
89,67,
89,69,
89,73,
89,74,
89,76,
89,80,
89,82,
89,84,
89,87,
89,88,
89,89,
89,90,
89,91,
89,95,
89,96,
89,99,
89,100,
89,102,
89,103,
89,104,
89,105,
89,106,
90,0,
90,1,
90,2,
90,4,
90,5,
90,7,
90,8,
90,9,
90,10,
90,11,
90,12,
90,13,
90,15,
90,16,
90,17,
90,18,
90,19,
90,20,
90,21,
90,23,
90,25,
90,26,
90,27,
90,30,
90,31,
90,32,
90,35,
90,36,
90,37,
90,39,
90,42,
90,43,
90,44,
90,45,
90,46,
90,50,
90,51,
90,52,
90,53,
90,54,
90,55,
90,56,
90,57,
90,60,
90,61,
90,63,
90,64,
90,66,
90,67,
90,69,
90,73,
90,76,
90,80,
90,81,
90,82,
90,84,
90,87,
90,88,
90,89,
90,90,
90,91,
90,96,
90,100,
90,102,
90,103,
90,104,
90,106,
90,107,
91,0,
91,1,
91,2,
91,3,
91,5,
91,7,
91,8,
91,9,
91,10,
91,11,
91,12,
91,13,
91,14,
91,15,
91,16,
91,17,
91,18,
91,19,
91,20,
91,21,
91,23,
91,25,
91,26,
91,27,
91,28,
91,30,
91,31,
91,33,
91,34,
91,35,
91,36,
91,37,
91,38,
91,39,
91,41,
91,42,
91,44,
91,46,
91,49,
91,50,
91,51,
91,52,
91,53,
91,54,
91,55,
91,56,
91,57,
91,58,
91,60,
91,61,
91,62,
91,63,
91,64,
91,66,
91,67,
91,69,
91,73,
91,74,
91,76,
91,80,
91,81,
91,82,
91,84,
91,87,
91,88,
91,89,
91,90,
91,91,
91,92,
91,93,
91,94,
91,95,
91,96,
91,99,
91,100,
91,101,
91,102,
91,103,
91,104,
91,106,
91,107,
92,1,
92,7,
92,8,
92,9,
92,10,
92,11,
92,12,
92,17,
92,19,
92,20,
92,21,
92,25,
92,35,
92,37,
92,38,
92,42,
92,46,
92,49,
92,50,
92,52,
92,54,
92,56,
92,60,
92,63,
92,64,
92,66,
92,67,
92,73,
92,76,
92,81,
92,82,
92,84,
92,91,
92,92,
92,95,
92,100,
92,103,
92,104,
92,106,
93,0,
93,5,
93,7,
93,8,
93,9,
93,11,
93,12,
93,13,
93,15,
93,16,
93,17,
93,19,
93,20,
93,21,
93,23,
93,25,
93,26,
93,27,
93,28,
93,30,
93,31,
93,36,
93,37,
93,39,
93,44,
93,46,
93,49,
93,50,
93,51,
93,52,
93,53,
93,54,
93,55,
93,56,
93,58,
93,60,
93,61,
93,63,
93,64,
93,65,
93,66,
93,67,
93,69,
93,73,
93,74,
93,76,
93,77,
93,78,
93,79,
93,80,
93,84,
93,91,
93,93,
93,94,
93,95,
93,96,
93,100,
93,101,
93,102,
93,103,
93,104,
93,106,
94,1,
94,7,
94,8,
94,9,
94,10,
94,11,
94,12,
94,13,
94,15,
94,16,
94,17,
94,19,
94,20,
94,21,
94,22,
